Tanggal,Gula Pasir (Rp),Gula Merah (Rp),Kelapa (Rp),Beras Ketan (Rp),Vanili Bubuk (Rp),Daun Jagung (Rp),Jumlah Produksi,Gaji Karyawan,"Biaya Overhead (Listrik, Gas, Plastik dll)",Nama Toko,Total Biaya Produksi/Hari
2024-01-01,412.5,166.4,350.0,192.0,30.0,150.0,5,250.0,193.5,Legieta,6948.0
2024-01-02,412.5,166.4,350.0,192.0,30.0,150.0,4,250.0,193.5,Legieta,5647.1
2024-01-03,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-04,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-05,412.5,166.4,350.0,192.0,30.0,150.0,5,250.0,193.5,Legieta,6948.0
2024-01-06,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-07,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-08,412.5,166.4,350.0,192.0,30.0,150.0,4,250.0,193.5,Legieta,5647.1
2024-01-09,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-10,412.5,166.4,350.0,192.0,30.0,150.0,4,300.0,193.5,Legieta,5697.1
2024-01-11,412.5,166.4,350.0,192.0,30.0,150.0,4,300.0,193.5,Legieta,5697.1
2024-01-12,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-13,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-14,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-15,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-16,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-17,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-18,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-19,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-20,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-21,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-22,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-23,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-24,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-25,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-26,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-27,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-28,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-29,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-30,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-01-31,412.5,166.4,350.0,192.0,30.0,150.0,3,250.0,193.5,Legieta,4346.200000000001
2024-02-01,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-02,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-03,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-04,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-05,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-06,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-07,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-08,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-09,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-10,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-11,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-12,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-13,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-14,410.0,176.0,350.0,192.0,30.0,150.0,4,250.0,173.0,Legieta,5655.0
2024-02-15,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-16,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-17,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-18,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-19,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-20,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-21,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-22,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-23,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-24,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-25,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-26,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-27,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-28,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-02-29,410.0,176.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4347.0
2024-03-01,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-02,439.25,134.0,350.0,192.0,30.0,150.0,4,250.0,173.0,Legieta,5604.0
2024-03-03,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-04,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-05,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-06,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-07,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-08,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-09,439.25,134.0,350.0,192.0,30.0,150.0,4,250.0,173.0,Legieta,5604.0
2024-03-10,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-11,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-12,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-13,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-14,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-15,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-16,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-17,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-18,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-19,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-20,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-21,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-22,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-23,439.25,134.0,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4308.75
2024-03-24,439.25,134.0,350.0,192.0,30.0,150.0,3,700.0,173.0,Legieta,4758.75
2024-03-25,439.25,134.0,350.0,192.0,30.0,150.0,3,700.0,173.0,Legieta,4758.75
2024-03-26,439.25,134.0,350.0,192.0,30.0,150.0,3,700.0,173.0,Legieta,4758.75
2024-03-27,439.25,134.0,350.0,192.0,30.0,150.0,3,700.0,173.0,Legieta,4758.75
2024-03-28,439.25,134.0,350.0,192.0,30.0,150.0,5,700.0,173.0,Legieta,7349.25
2024-03-29,439.25,134.0,350.0,192.0,30.0,150.0,3,700.0,173.0,Legieta,4758.75
2024-03-30,439.25,134.0,350.0,192.0,30.0,150.0,6,700.0,173.0,Legieta,8644.5
2024-03-31,439.25,134.0,350.0,192.0,30.0,150.0,6,700.0,173.0,Legieta,8644.5
2024-04-01,448.25,143.44,350.0,192.0,30.0,150.0,4,700.0,195.0,Legieta,6149.76
2024-04-02,448.25,143.44,350.0,192.0,30.0,150.0,5,700.0,195.0,Legieta,7463.450000000001
2024-04-03,448.25,143.44,350.0,192.0,30.0,150.0,5,700.0,195.0,Legieta,7463.450000000001
2024-04-07,448.25,143.44,350.0,192.0,30.0,150.0,4,250.0,195.0,Legieta,5699.76
2024-04-08,448.25,143.44,350.0,192.0,30.0,150.0,4,250.0,195.0,Legieta,5699.76
2024-04-11,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-12,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-13,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-14,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-15,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-16,448.25,143.44,350.0,192.0,30.0,150.0,4,250.0,195.0,Legieta,5699.76
2024-04-17,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-18,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-19,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-20,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-21,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-22,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-23,448.25,143.44,350.0,192.0,30.0,150.0,4,250.0,195.0,Legieta,5699.76
2024-04-24,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-25,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-26,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-27,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-28,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-29,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-04-30,448.25,143.44,350.0,192.0,30.0,150.0,3,250.0,195.0,Legieta,4386.07
2024-05-01,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-02,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-03,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-04,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-05,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-06,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-07,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-08,460.0,147.2,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5731.8
2024-05-09,460.0,147.2,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5731.8
2024-05-10,460.0,147.2,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5731.8
2024-05-11,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-12,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-13,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-14,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-15,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-16,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-17,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-18,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-19,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-20,460.0,147.2,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5731.8
2024-05-21,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-22,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-23,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-24,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-25,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-26,460.0,147.2,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5731.8
2024-05-27,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-28,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-29,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-30,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-05-31,460.0,147.2,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4402.6
2024-06-01,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-02,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-03,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-04,437.5,140.0,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5613.0
2024-06-05,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-06,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-07,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-08,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-09,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-10,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-11,437.5,140.0,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5613.0
2024-06-12,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-13,437.5,140.0,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5613.0
2024-06-14,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-15,437.5,140.0,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5613.0
2024-06-16,437.5,140.0,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5613.0
2024-06-17,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-18,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-19,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-20,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-21,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-22,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-23,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-24,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-25,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-26,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-27,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-28,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-29,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-06-30,437.5,140.0,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4313.5
2024-07-01,440.0,144.8,350.0,192.0,30.0,150.0,3,300.0,179.032,Legieta,4399.432
2024-07-02,440.0,144.8,350.0,192.0,30.0,150.0,3,300.0,179.032,Legieta,4399.432
2024-07-03,440.0,144.8,350.0,192.0,30.0,150.0,3,300.0,179.032,Legieta,4399.432
2024-07-04,440.0,144.8,350.0,192.0,30.0,150.0,3,300.0,179.032,Legieta,4399.432
2024-07-05,440.0,144.8,350.0,192.0,30.0,150.0,3,300.0,179.032,Legieta,4399.432
2024-07-06,440.0,144.8,350.0,192.0,30.0,150.0,3,300.0,179.032,Legieta,4399.432
2024-07-07,440.0,144.8,350.0,192.0,30.0,150.0,4,300.0,179.032,Legieta,5706.232
2024-07-08,440.0,144.8,350.0,192.0,30.0,150.0,3,300.0,179.032,Legieta,4399.432
2024-07-09,440.0,144.8,350.0,192.0,30.0,150.0,3,300.0,179.032,Legieta,4399.432
2024-07-10,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-11,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-12,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-13,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-14,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-15,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-16,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-17,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-18,440.0,144.8,350.0,192.0,30.0,150.0,4,250.0,179.032,Legieta,5656.232
2024-07-19,440.0,144.8,350.0,192.0,30.0,150.0,4,250.0,179.032,Legieta,5656.232
2024-07-20,440.0,144.8,350.0,192.0,30.0,150.0,4,250.0,179.032,Legieta,5656.232
2024-07-21,440.0,144.8,350.0,192.0,30.0,150.0,4,250.0,179.032,Legieta,5656.232
2024-07-22,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-23,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-24,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-25,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-26,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-27,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-28,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-29,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-30,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-07-31,440.0,144.8,350.0,192.0,30.0,150.0,3,250.0,179.032,Legieta,4349.432
2024-08-01,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-02,450.0,143.84,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5678.360000000001
2024-08-03,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-04,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-05,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-06,450.0,143.84,350.0,192.0,30.0,150.0,4,250.0,165.0,Legieta,5678.360000000001
2024-08-07,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-08,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-09,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-10,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-11,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-12,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-13,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-14,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-15,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-16,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-18,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-19,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-20,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-21,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-22,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-23,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-24,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-25,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-26,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-27,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-28,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-29,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-30,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-08-31,450.0,143.84,350.0,192.0,30.0,150.0,3,250.0,165.0,Legieta,4362.52
2024-09-01,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-02,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-03,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-04,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-05,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-06,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-07,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-08,375.0,143.84,350.0,192.0,30.0,150.0,4,250.0,173.0,Legieta,5386.360000000001
2024-09-09,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-10,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-11,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-12,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-13,375.0,143.84,350.0,192.0,30.0,150.0,4,250.0,173.0,Legieta,5386.360000000001
2024-09-14,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-15,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-16,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-17,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-18,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-19,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-20,375.0,143.84,350.0,192.0,30.0,150.0,4,250.0,173.0,Legieta,5386.360000000001
2024-09-21,375.0,143.84,350.0,192.0,30.0,150.0,4,250.0,173.0,Legieta,5386.360000000001
2024-09-22,375.0,143.84,350.0,192.0,30.0,150.0,6,250.0,173.0,Legieta,7868.040000000001
2024-09-23,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-24,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-25,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-26,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-27,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-28,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-29,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-09-30,375.0,143.84,350.0,192.0,30.0,150.0,3,250.0,173.0,Legieta,4145.52
2024-10-01,450.5,173.2,350.0,192.0,30.0,150.0,3,250.0,185.5,Legieta,4472.6
